# nb. dgammadot0 x1 x2 x3 length width thickness strike dip
288 0.4 80 -60 9.87625 20 12.5 20 0 90
289 0.4 80 -40 10.1493 20 12.5 20 0 90
290 0.4 80 -20 10.4383 20 12.5 20 0 90
291 0.4 80 0 10.2874 20 12.5 20 0 90
292 0.4 80 20 10.3939 20 12.5 20 0 90
293 0.4 80 40 11.0575 20 12.5 20 0 90
294 0.4 80 60 11.688 20 12.5 20 0 90
295 0.4 80 80 11.9169 20 12.5 20 0 90
296 0.4 80 100 12.2903 20 12.5 20 0 90
297 0.4 80 120 13.0454 20 12.5 20 0 90
298 0.4 80 140 13.8232 20 12.5 20 0 90
299 0.4 80 160 14.3442 20 12.5 20 0 90
300 0.4 80 180 14.5166 20 12.5 20 0 90
301 0.4 100 -200 17.606 20 12.5 20 0 90
302 0.4 100 -180 21.4644 20 12.5 20 0 90
303 0.4 100 -160 23.1299 20 12.5 20 0 90
304 0.4 100 -140 22.5032 20 12.5 20 0 90
305 0.4 100 -120 19.8075 20 12.5 20 0 90
306 0.4 100 -100 15.799 20 12.5 20 0 90
307 0.4 100 -80 12.346 20 12.5 20 0 90
308 0.4 100 -60 10.6411 20 12.5 20 0 90
309 0.4 100 -40 10.41 20 12.5 20 0 90
310 0.4 100 -20 10.7081 20 12.5 20 0 90
311 0.4 100 0 10.8669 20 12.5 20 0 90
312 0.4 100 20 11.0236 20 12.5 20 0 90
313 0.4 100 40 11.344 20 12.5 20 0 90
314 0.4 100 60 11.5868 20 12.5 20 0 90
315 0.4 100 80 11.8115 20 12.5 20 0 90
316 0.4 100 100 12.4374 20 12.5 20 0 90
317 0.4 100 120 13.4667 20 12.5 20 0 90
318 0.4 100 140 14.4138 20 12.5 20 0 90
319 0.4 100 160 14.9006 20 12.5 20 0 90
320 0.4 100 180 15.0199 20 12.5 20 0 90
321 0.4 120 -200 17.6121 20 12.5 20 0 90
322 0.4 120 -180 20.5278 20 12.5 20 0 90
323 0.4 120 -160 21.3543 20 12.5 20 0 90
324 0.4 120 -140 20.7235 20 12.5 20 0 90
325 0.4 120 -120 19.0775 20 12.5 20 0 90
326 0.4 120 -100 16.5543 20 12.5 20 0 90
327 0.4 120 -80 13.9217 20 12.5 20 0 90
328 0.4 120 -60 12.0465 20 12.5 20 0 90
329 0.4 120 -40 11.3331 20 12.5 20 0 90
330 0.4 120 -20 11.5103 20 12.5 20 0 90
331 0.4 120 0 11.8535 20 12.5 20 0 90
332 0.4 120 20 12.0331 20 12.5 20 0 90
333 0.4 120 40 12.1188 20 12.5 20 0 90
334 0.4 120 60 12.1439 20 12.5 20 0 90
335 0.4 120 80 12.3098 20 12.5 20 0 90
336 0.4 120 100 12.9991 20 12.5 20 0 90
337 0.4 120 120 14.1223 20 12.5 20 0 90
338 0.4 120 140 15.0842 20 12.5 20 0 90
339 0.4 120 160 15.5439 20 12.5 20 0 90
340 0.4 120 180 15.6136 20 12.5 20 0 90
341 0.4 140 -200 16.2251 20 12.5 20 0 90
342 0.4 140 -180 18.8673 20 12.5 20 0 90
343 0.4 140 -160 20.2189 20 12.5 20 0 90
344 0.4 140 -140 20.5648 20 12.5 20 0 90
345 0.4 140 -120 19.8429 20 12.5 20 0 90
346 0.4 140 -100 18.0518 20 12.5 20 0 90
347 0.4 140 -80 15.7749 20 12.5 20 0 90
348 0.4 140 -60 13.8678 20 12.5 20 0 90
349 0.4 140 -40 12.9197 20 12.5 20 0 90
350 0.4 140 -20 12.8949 20 12.5 20 0 90
351 0.4 140 0 13.1616 20 12.5 20 0 90
352 0.4 140 20 13.2945 20 12.5 20 0 90
353 0.4 140 40 13.355 20 12.5 20 0 90
354 0.4 140 60 13.2801 20 12.5 20 0 90
355 0.4 140 80 13.3023 20 12.5 20 0 90
356 0.4 140 100 13.7751 20 12.5 20 0 90
357 0.4 140 120 14.6796 20 12.5 20 0 90
358 0.4 140 140 15.5419 20 12.5 20 0 90
359 0.4 140 160 16.016 20 12.5 20 0 90
360 0.4 140 180 16.0962 20 12.5 20 0 90
361 0.4 160 -200 17.1792 20 12.5 20 0 90
362 0.4 160 -180 19.6202 20 12.5 20 0 90
363 0.4 160 -160 21.6466 20 12.5 20 0 90
364 0.4 160 -140 22.3839 20 12.5 20 0 90
365 0.4 160 -120 21.4566 20 12.5 20 0 90
366 0.4 160 -100 19.3586 20 12.5 20 0 90
367 0.4 160 -80 16.9819 20 12.5 20 0 90
368 0.4 160 -60 15.1509 20 12.5 20 0 90
369 0.4 160 -40 14.2805 20 12.5 20 0 90
370 0.4 160 -20 14.1725 20 12.5 20 0 90
371 0.4 160 0 14.2559 20 12.5 20 0 90
372 0.4 160 20 14.3242 20 12.5 20 0 90
373 0.4 160 40 14.3386 20 12.5 20 0 90
374 0.4 160 60 14.2134 20 12.5 20 0 90
375 0.4 160 80 14.1045 20 12.5 20 0 90
376 0.4 160 100 14.321 20 12.5 20 0 90
377 0.4 160 120 14.9178 20 12.5 20 0 90
378 0.4 160 140 15.5633 20 12.5 20 0 90
379 0.4 160 160 15.9611 20 12.5 20 0 90
380 0.4 160 180 16.06 20 12.5 20 0 90
